date,pm10,pm25,co,no2,so2,o3,aerosol_optical_depth,dust,uv_index,aqi,european_aqi,hour,day,month,weekday,aqi_change_rate,aqi_lag_1,aqi_lag_7,target_aqi,temperature,humidity,wind_speed,rain
2023-05-31,23.070833333333336,13.0375,216.41666666666663,8.358333333333333,9.654166666666669,41.54166666666666,0.3516666666666666,2.1666666666666665,2.3875,52.958333333333336,26.916666666666668,0,31,5,2,1.375,51.583333333333336,61.083333333333336,56.375,29.6,74,34.1,1.1
2023-06-01,27.09583333333333,14.408333333333331,205.75,7.233333333333333,8.041666666666666,45.25,0.4241666666666666,6.458333333333333,2.2270833333333333,52.125,26.375,0,1,6,3,-0.8333333333333357,52.958333333333336,62.083333333333336,61.54166666666666,29.9,77,33.7,1.4
2023-06-02,31.616666666666664,15.904166666666669,278.0416666666667,10.695833333333333,12.0375,54.79166666666666,0.6045833333333334,14.208333333333334,2.2041666666666666,59.083333333333336,33.25,0,2,6,4,6.958333333333336,52.125,63.875,64.41666666666667,30.0,81,29.7,0.1
2023-06-03,33.28333333333333,15.45,303.9583333333333,12.429166666666667,13.654166666666669,58.04166666666666,0.3929166666666666,22.916666666666668,2.5,56.375,34.083333333333336,0,3,6,5,-2.7083333333333357,59.083333333333336,60.79166666666666,60.41666666666666,29.9,82,32.7,0.0
2023-06-04,47.32083333333333,19.79583333333333,334.6666666666667,13.375,15.120833333333332,67.75,0.43,43.91666666666666,2.3895833333333334,61.54166666666666,43.583333333333336,0,4,6,6,5.166666666666657,56.375,59.875,65.45833333333333,30.0,81,30.3,0.0
2023-06-05,39.50416666666667,16.891666666666666,295.25,12.370833333333332,13.529166666666669,58.04166666666666,0.4045833333333333,34.458333333333336,2.377083333333333,64.41666666666667,50.458333333333336,0,5,6,0,2.875000000000014,61.54166666666666,54.66666666666666,63.66666666666666,30.0,81,31.1,0.0
2023-06-06,37.24583333333333,17.966666666666665,347.5416666666667,15.358333333333333,16.0,61.41666666666666,0.38375,17.25,2.5104166666666665,60.41666666666666,39.5,0,6,6,1,-4.000000000000014,64.41666666666667,51.583333333333336,59.708333333333336,30.4,81,31.4,0.0
2023-06-07,42.48333333333333,20.179166666666667,361.0833333333333,15.8,18.116666666666667,60.04166666666666,0.3829166666666666,26.541666666666668,2.520833333333333,65.45833333333333,42.458333333333336,0,7,6,2,5.041666666666671,60.41666666666666,52.958333333333336,65.54166666666667,30.6,81,26.5,0.0
2023-06-08,34.90833333333333,16.045833333333334,245.08333333333331,9.145833333333334,11.5375,58.125,0.3754166666666667,22.20833333333333,2.4854166666666666,63.66666666666666,40.29166666666666,0,8,6,3,-1.7916666666666714,65.45833333333333,52.125,60.79166666666666,30.3,78,27.4,0.0
2023-06-09,42.10416666666666,18.616666666666667,219.25,7.9875,9.2875,52.41666666666666,0.45,31.95833333333333,2.23125,59.708333333333336,36.91666666666666,0,9,6,4,-3.9583333333333215,63.66666666666666,59.083333333333336,149.33333333333334,30.2,76,30.3,0.8
2023-06-10,37.325,16.695833333333333,243.0,9.579166666666667,11.329166666666666,54.75,0.45625,29.166666666666668,2.3666666666666667,65.54166666666667,48.79166666666666,0,10,6,5,5.833333333333336,59.708333333333336,56.375,117.83333333333331,29.9,76,23.4,0.2
2023-06-11,35.11666666666667,21.8625,515.625,25.17083333333333,26.066666666666663,61.708333333333336,0.3441666666666667,4.75,2.5875,60.79166666666666,41.5,0,11,6,6,-4.750000000000014,65.54166666666667,61.54166666666666,60.79166666666666,30.0,76,19.4,0.0
2023-06-12,93.07083333333333,61.19583333333333,790.375,27.42083333333333,34.458333333333336,147.41666666666666,0.3170833333333333,9.916666666666666,2.566666666666667,149.33333333333334,75.5,0,12,6,0,88.54166666666669,60.79166666666666,64.41666666666667,67.29166666666667,32.1,65,30.9,0.0
2023-06-13,33.204166666666666,14.308333333333332,216.875,12.070833333333333,18.5375,61.29166666666666,0.25875,31.625,2.489583333333333,117.83333333333331,70.25,0,13,6,1,-31.50000000000003,149.33333333333334,60.41666666666666,59.04166666666666,31.4,64,44.0,5.4
2023-06-14,46.71666666666667,19.70833333333333,177.66666666666666,8.833333333333334,14.1875,63.75,0.3541666666666667,44.208333333333336,2.5145833333333334,60.79166666666666,42.04166666666666,0,14,6,2,-57.04166666666666,117.83333333333331,65.45833333333333,76.70833333333333,31.0,64,40.1,0.5
2023-06-15,38.275,17.620833333333334,171.5,8.416666666666666,11.9875,55.458333333333336,0.2816666666666667,33.291666666666664,1.9395833333333328,67.29166666666667,54.125,0,15,6,3,6.500000000000014,60.79166666666666,63.66666666666666,81.45833333333333,30.4,68,45.5,0.3
2023-06-16,40.48333333333333,21.166666666666668,296.875,14.558333333333332,13.483333333333334,66.29166666666667,0.3420833333333333,26.166666666666668,1.4520833333333334,59.04166666666666,37.91666666666666,0,16,6,4,-8.250000000000014,67.29166666666667,59.708333333333336,83.83333333333333,31.1,71,34.9,1.3
2023-06-17,63.02916666666667,24.991666666666664,254.58333333333331,10.3,11.65,61.04166666666666,0.6620833333333334,67.66666666666667,2.24375,76.70833333333333,59.16666666666666,0,17,6,5,17.66666666666667,59.04166666666666,65.54166666666667,77.5,30.5,81,32.1,0.0
2023-06-18,71.50833333333334,27.979166666666668,220.08333333333331,8.025,8.604166666666666,59.875,0.7145833333333332,74.08333333333333,2.10625,81.45833333333333,67.20833333333333,0,18,6,6,4.75,76.70833333333333,60.79166666666666,75.66666666666667,30.3,74,30.1,0.0
2023-06-19,71.18333333333334,26.42083333333333,206.91666666666663,7.125,8.137500000000001,62.41666666666666,0.5991666666666666,80.83333333333333,2.239583333333333,83.83333333333333,68.66666666666667,0,19,6,0,2.375,81.45833333333333,149.33333333333334,71.08333333333333,30.0,75,29.9,0.0
2023-06-20,67.47916666666667,24.229166666666668,205.375,7.1000000000000005,8.208333333333334,66.25,0.6820833333333334,79.66666666666667,2.177083333333333,77.5,67.95833333333333,0,20,6,1,-6.333333333333329,83.83333333333333,117.83333333333331,69.20833333333333,30.6,69,31.4,0.0
2023-06-21,65.55416666666666,23.316666666666663,224.83333333333331,8.420833333333333,9.5,61.208333333333336,0.7020833333333334,77.54166666666667,2.0500000000000003,75.66666666666667,66.95833333333333,0,21,6,2,-1.8333333333333286,77.5,60.79166666666666,69.08333333333333,30.6,74,30.3,1.0
2023-06-22,54.5,20.675,224.125,8.5375,9.975,57.625,0.5333333333333333,58.125,2.25,71.08333333333333,63.5,0,22,6,3,-4.583333333333343,75.66666666666667,67.29166666666667,66.875,30.2,77,29.5,2.2
2023-06-23,56.81666666666666,21.2125,210.70833333333331,7.983333333333333,9.466666666666669,55.79166666666666,0.4966666666666666,62.16666666666666,2.3208333333333333,69.20833333333333,62.708333333333336,0,23,6,4,-1.875,71.08333333333333,59.04166666666666,69.125,30.1,76,29.0,0.4
2023-06-24,51.25416666666666,20.891666666666666,221.25,8.558333333333334,10.108333333333333,53.375,0.5,46.66666666666666,2.3229166666666665,69.08333333333333,61.54166666666666,0,24,6,5,-0.125,69.20833333333333,76.70833333333333,72.58333333333333,30.1,78,27.3,1.0
2023-06-25,47.65833333333333,19.9375,252.29166666666663,9.5,11.633333333333333,58.54166666666666,0.4933333333333333,41.875,2.30625,66.875,56.04166666666666,0,25,6,6,-2.2083333333333286,69.08333333333333,81.45833333333333,74.75,30.3,79,27.2,0.5
2023-06-26,50.48333333333333,21.7125,267.7916666666667,9.433333333333334,13.425,63.04166666666666,0.6204166666666667,43.625,2.3666666666666667,69.125,58.625,0,26,6,0,2.25,66.875,83.83333333333333,63.333333333333336,30.5,77,28.3,0.8
2023-06-27,63.80833333333334,24.120833333333334,246.25,8.891666666666667,11.779166666666669,64.125,0.8208333333333333,73.95833333333333,2.029166666666667,72.58333333333333,61.41666666666666,0,27,6,1,3.4583333333333286,69.125,77.5,56.958333333333336,30.6,76,22.2,0.8
2023-06-28,58.1125,21.1375,159.91666666666666,6.666666666666667,4.366666666666666,54.875,0.8220833333333334,71.54166666666667,1.85,74.75,66.66666666666667,0,28,6,2,2.1666666666666714,72.58333333333333,75.66666666666667,69.91666666666667,30.8,76,25.7,0.0
2023-06-29,38.891666666666666,15.095833333333331,148.625,6.191666666666666,3.7875,51.66666666666666,0.82125,41.0,1.625,63.333333333333336,52.958333333333336,0,29,6,3,-11.416666666666664,74.75,71.08333333333333,79.20833333333333,31.1,73,29.4,0.3
2023-06-30,45.69166666666666,17.712500000000002,147.83333333333334,5.841666666666666,3.5,49.958333333333336,0.7354166666666666,46.79166666666666,1.70625,56.958333333333336,40.66666666666666,0,30,6,4,-6.375,63.333333333333336,69.20833333333333,77.83333333333333,30.8,73,34.7,1.0
2023-07-01,72.8125,24.804166666666664,150.875,6.491666666666667,4.016666666666667,50.5,0.79625,92.45833333333331,1.7270833333333335,69.91666666666667,61.583333333333336,0,1,7,5,12.958333333333336,56.958333333333336,69.08333333333333,80.83333333333333,30.8,74,28.0,1.1
2023-07-02,94.50416666666666,25.6,165.25,7.875,5.291666666666667,58.458333333333336,0.6541666666666667,147.45833333333334,1.95,79.20833333333333,73.70833333333333,0,2,7,6,9.291666666666657,69.91666666666667,66.875,81.20833333333333,30.7,76,22.0,0.4
2023-07-03,114.375,25.02083333333333,156.0,8.145833333333334,5.541666666666667,55.875,0.4366666666666667,212.875,2.158333333333333,77.83333333333333,81.66666666666667,0,3,7,0,-1.375,79.20833333333333,69.125,87.33333333333333,30.7,78,24.6,0.4
2023-07-04,107.65416666666664,25.89583333333333,156.25,6.6375,4.908333333333333,57.208333333333336,0.50375,193.95833333333331,2.4520833333333334,80.83333333333333,85.625,0,4,7,1,3.0,77.83333333333333,72.58333333333333,96.16666666666669,30.6,74,28.0,0.1
2023-07-05,101.9125,27.39583333333333,147.70833333333334,5.9750000000000005,4.316666666666666,64.54166666666667,0.9645833333333332,171.875,1.31875,81.20833333333333,82.41666666666667,0,5,7,2,0.375,80.83333333333333,74.75,103.0,30.9,72,25.6,0.6
2023-07-06,142.74166666666667,34.541666666666664,181.0,8.854166666666666,6.308333333333334,68.91666666666667,0.9475,259.2083333333333,1.1854166666666666,87.33333333333333,85.20833333333333,0,6,7,3,6.125,81.20833333333333,63.333333333333336,127.25,30.8,74,21.3,0.1
2023-07-07,137.5375,31.6375,190.83333333333331,10.195833333333333,6.241666666666667,62.41666666666666,0.95,257.5833333333333,1.4666666666666668,96.16666666666669,97.08333333333331,0,7,7,4,8.833333333333357,87.33333333333333,56.958333333333336,117.83333333333331,31.7,73,25.1,0.0
2023-07-08,201.79166666666663,38.95,193.75,11.008333333333333,5.716666666666666,61.91666666666666,1.3520833333333335,406.1666666666667,1.2291666666666667,103.0,104.45833333333331,0,8,7,5,6.833333333333314,96.16666666666669,69.91666666666667,87.16666666666667,31.3,73,22.4,4.0
2023-07-09,209.97916666666663,36.579166666666666,175.875,9.320833333333333,5.5,63.333333333333336,1.4695833333333332,432.5833333333333,1.2291666666666667,127.25,123.95833333333331,0,9,7,6,24.25,103.0,79.20833333333333,86.58333333333333,31.0,74,26.1,0.1
2023-07-10,142.59583333333333,29.266666666666666,144.125,6.704166666666667,4.4750000000000005,58.208333333333336,1.21875,277.9583333333333,1.6270833333333332,117.83333333333331,116.20833333333331,0,10,7,0,-9.416666666666686,127.25,77.83333333333333,82.95833333333333,31.0,67,27.9,0.0
2023-07-11,113.32916666666668,29.65416666666667,148.625,6.391666666666667,4.1875,58.875,0.8391666666666667,193.625,2.09375,87.16666666666667,89.04166666666667,0,11,7,1,-30.666666666666643,117.83333333333331,80.83333333333333,83.29166666666667,31.3,64,26.9,0.0
2023-07-12,116.82916666666668,28.075,140.04166666666666,5.8875,3.8666666666666663,56.625,0.5925,205.91666666666663,2.36875,86.58333333333333,85.25,0,12,7,2,-0.5833333333333428,87.16666666666667,81.20833333333333,83.66666666666667,31.1,65,29.4,0.0
2023-07-13,121.05833333333334,25.870833333333334,134.25,5.7875000000000005,3.85,57.25,0.5279166666666667,223.5,2.402083333333333,82.95833333333333,87.83333333333333,0,13,7,3,-3.625,86.58333333333333,87.33333333333333,91.58333333333331,31.0,67,29.8,0.1
2023-07-14,109.4125,28.77083333333333,131.08333333333334,5.591666666666666,3.9125,54.75,0.61375,184.375,2.1875,83.29166666666667,86.625,0,14,7,4,0.3333333333333428,82.95833333333333,96.16666666666669,93.625,30.8,67,29.8,0.2
2023-07-15,89.37916666666666,27.7625,127.29166666666669,5.6125,3.6375,51.458333333333336,0.9270833333333334,129.79166666666666,1.4833333333333334,83.66666666666667,79.29166666666667,0,15,7,5,0.375,83.29166666666667,103.0,82.75,30.5,69,34.3,0.0
2023-07-16,108.42916666666667,34.525,141.0,6.075,3.720833333333333,54.208333333333336,1.1891666666666667,150.66666666666666,1.35625,91.58333333333331,79.54166666666667,0,16,7,6,7.916666666666643,83.66666666666667,127.25,71.83333333333333,30.4,68,29.7,0.0
2023-07-17,97.9875,29.433333333333334,152.0,6.833333333333333,4.3875,56.0,1.0825,144.625,1.35625,93.625,81.83333333333333,0,17,7,0,2.0416666666666856,91.58333333333331,117.83333333333331,78.45833333333333,30.8,71,26.9,0.2
2023-07-18,79.39166666666667,24.34166666666667,149.33333333333334,6.775,4.4125000000000005,53.958333333333336,0.8933333333333334,114.08333333333331,1.8791666666666669,82.75,76.5,0,18,7,1,-10.875,93.625,87.16666666666667,77.875,30.2,74,30.7,0.6
2023-07-19,75.69166666666666,22.329166666666666,142.83333333333334,7.270833333333333,4.570833333333334,54.083333333333336,0.86625,110.875,1.8041666666666665,71.83333333333333,69.0,0,19,7,2,-10.916666666666671,82.75,86.58333333333333,69.375,30.1,74,29.6,0.1
2023-07-20,110.34583333333336,28.179166666666664,182.5,10.595833333333331,6.9,55.41666666666666,0.8779166666666667,186.125,1.40625,78.45833333333333,76.5,0,20,7,3,6.625,71.83333333333333,82.95833333333333,70.29166666666667,30.5,72,27.8,0.0
2023-07-21,77.78750000000001,21.0,178.20833333333334,9.55,6.145833333333333,52.16666666666666,0.6933333333333334,126.79166666666669,1.5479166666666666,77.875,78.83333333333333,0,21,7,4,-0.5833333333333286,78.45833333333333,83.29166666666667,61.66666666666666,30.4,76,26.4,4.7
2023-07-22,85.2,22.870833333333334,187.0,10.070833333333333,6.0875,59.375,0.6370833333333333,139.0,1.7958333333333334,69.375,73.04166666666667,0,22,7,5,-8.5,77.875,83.66666666666667,62.41666666666666,30.5,77,20.2,0.2
2023-07-23,41.1125,18.95,279.4166666666667,14.604166666666666,9.054166666666667,75.91666666666667,0.5625,39.625,1.0708333333333333,70.29166666666667,66.20833333333333,0,23,7,6,0.9166666666666714,69.375,91.58333333333331,76.125,30.1,82,24.4,27.5
2023-07-24,24.0,15.116666666666667,309.5,15.891666666666666,10.125,81.54166666666667,0.4358333333333333,5.625,1.1333333333333333,61.66666666666666,39.16666666666666,0,24,7,0,-8.625000000000014,70.29166666666667,93.625,71.91666666666667,28.1,89,23.9,16.4
2023-07-25,57.37083333333334,24.066666666666663,287.3333333333333,21.4125,9.0875,51.875,0.3866666666666666,59.333333333333336,2.339583333333333,62.41666666666666,42.333333333333336,0,25,7,1,0.75,61.66666666666666,82.75,65.79166666666667,28.5,85,17.1,7.0
2023-07-26,49.2125,22.508333333333336,261.4166666666667,17.425,9.5875,61.958333333333336,0.3291666666666666,42.29166666666666,2.5104166666666665,76.125,62.083333333333336,0,26,7,2,13.708333333333343,62.41666666666666,71.83333333333333,65.04166666666667,28.8,83,21.0,0.6
2023-07-27,53.0875,20.125,184.5,10.5875,4.5625,51.75,0.3304166666666666,61.04166666666666,2.4916666666666667,71.91666666666667,61.833333333333336,0,27,7,3,-4.208333333333329,76.125,78.45833333333333,72.29166666666667,28.8,83,29.3,0.9
2023-07-28,55.93333333333334,19.704166666666666,163.83333333333334,8.15,3.7916666666666665,46.5,0.4920833333333334,68.29166666666667,2.2666666666666666,65.79166666666667,60.66666666666666,0,28,7,4,-6.125,71.91666666666667,77.875,71.04166666666667,28.7,82,33.4,0.2
2023-07-29,75.26666666666667,20.40833333333333,148.95833333333334,8.633333333333335,3.7125,42.333333333333336,0.7516666666666666,116.04166666666669,1.570833333333333,65.04166666666667,65.0,0,29,7,5,-0.75,65.79166666666667,69.375,70.45833333333333,28.7,81,34.3,0.9
2023-07-30,85.98333333333333,23.104166666666668,163.79166666666666,9.8,4.0625,41.5,0.9304166666666668,138.5,1.2416666666666667,72.29166666666667,73.29166666666667,0,30,7,6,7.25,65.04166666666667,70.29166666666667,68.625,28.7,83,30.9,0.8
2023-07-31,77.63333333333334,21.4,163.875,9.4875,4.154166666666667,39.708333333333336,1.153333333333333,117.95833333333331,1.0229166666666667,71.04166666666667,72.16666666666667,0,31,7,0,-1.25,72.29166666666667,61.66666666666666,71.08333333333333,28.7,85,31.9,1.3
2023-08-01,72.02499999999999,20.725,160.83333333333334,8.770833333333334,3.9875,42.708333333333336,0.8375,108.58333333333331,1.2833333333333334,70.45833333333333,71.33333333333333,0,1,8,1,-0.5833333333333428,71.04166666666667,62.41666666666666,80.625,28.6,85,33.0,1.1
2023-08-02,68.73333333333333,21.20833333333333,157.08333333333334,7.5375,3.716666666666667,48.79166666666666,0.7825000000000001,94.375,1.4291666666666665,68.625,66.79166666666667,0,2,8,2,-1.8333333333333286,70.45833333333333,76.125,77.20833333333333,28.6,83,35.0,1.4
2023-08-03,91.36666666666667,23.95,156.79166666666666,7.529166666666666,4.0625,51.208333333333336,0.81,146.66666666666666,1.54375,71.08333333333333,70.54166666666667,0,3,8,3,2.4583333333333286,68.625,71.91666666666667,78.08333333333333,28.5,82,28.7,0.8
2023-08-04,109.07083333333333,26.754166666666663,159.625,8.529166666666667,4.495833333333334,50.958333333333336,0.7595833333333334,185.54166666666663,1.45,80.625,82.45833333333333,0,4,8,4,9.541666666666671,71.08333333333333,65.79166666666667,76.08333333333333,28.4,83,26.5,0.9
2023-08-05,108.2625,23.229166666666668,151.20833333333334,7.195833333333333,4.241666666666666,55.083333333333336,0.685,197.58333333333331,1.7104166666666665,77.20833333333333,82.66666666666667,0,5,8,5,-3.4166666666666714,80.625,65.04166666666667,76.04166666666667,28.3,82,29.7,0.9
2023-08-06,100.2875,23.48333333333333,142.0,5.845833333333334,3.3708333333333336,50.04166666666666,0.6841666666666667,173.41666666666666,1.8395833333333331,78.08333333333333,84.375,0,6,8,6,0.875,77.20833333333333,72.29166666666667,70.20833333333333,28.2,80,37.4,0.7
2023-08-07,101.7625,26.541666666666668,145.5,5.804166666666667,3.0708333333333333,48.79166666666666,0.7191666666666666,164.16666666666666,1.43125,76.08333333333333,78.0,0,7,8,0,-2.0,78.08333333333333,71.04166666666667,64.83333333333333,28.0,80,39.3,1.7
2023-08-08,66.89166666666667,21.92083333333333,139.16666666666666,6.270833333333333,3.3666666666666667,48.125,0.98875,89.58333333333333,1.3333333333333333,76.04166666666667,73.33333333333333,0,8,8,1,-0.04166666666665719,76.08333333333333,70.45833333333333,66.04166666666667,28.0,82,34.8,2.2
2023-08-09,58.833333333333336,20.058333333333334,145.45833333333334,6.504166666666666,3.5666666666666664,46.583333333333336,0.6770833333333334,74.125,1.7541666666666669,70.20833333333333,66.0,0,9,8,2,-5.833333333333343,76.04166666666667,68.625,64.875,27.9,82,35.8,0.8
2023-08-10,54.11666666666667,18.725,146.33333333333334,7.166666666666667,3.670833333333333,46.083333333333336,0.8737499999999999,64.58333333333333,1.3979166666666665,64.83333333333333,62.125,0,10,8,3,-5.375,70.20833333333333,71.08333333333333,64.33333333333333,27.8,82,36.8,1.6
2023-08-11,55.42083333333333,19.4625,138.875,7.208333333333333,3.6916666666666655,45.708333333333336,0.92625,65.83333333333333,1.1833333333333331,66.04166666666667,62.375,0,11,8,4,1.2083333333333428,64.83333333333333,80.625,63.0,27.7,82,33.6,1.3
2023-08-12,50.42083333333333,18.53333333333333,136.20833333333334,6.2250000000000005,3.3166666666666664,44.833333333333336,0.6566666666666666,55.375,1.65,64.875,61.125,0,12,8,5,-1.1666666666666714,66.04166666666667,77.20833333333333,61.708333333333336,27.6,81,38.8,0.8
2023-08-13,56.2375,18.9375,135.375,6.191666666666666,3.275,46.583333333333336,0.7354166666666666,69.66666666666667,1.6875,64.33333333333333,60.75,0,13,8,6,-0.5416666666666714,64.875,78.08333333333333,55.875,27.6,81,37.1,0.6
2023-08-14,54.30416666666667,17.6375,136.70833333333334,7.2875,3.8875,49.04166666666666,0.85875,69.70833333333333,1.5583333333333331,63.0,62.0,0,14,8,0,-1.3333333333333286,64.33333333333333,76.08333333333333,53.708333333333336,27.7,84,30.9,0.0
2023-08-15,58.35833333333333,16.229166666666668,136.375,8.125,4.758333333333334,46.29166666666666,0.8795833333333333,90.75,1.2916666666666667,61.708333333333336,63.29166666666666,0,15,8,1,-1.2916666666666643,63.0,76.04166666666667,56.16666666666666,27.6,84,24.8,0.5
2023-08-16,49.74583333333334,13.9,151.875,7.295833333333333,4.358333333333333,44.833333333333336,0.89,73.5,1.7291666666666667,55.875,61.083333333333336,0,16,8,2,-5.833333333333336,61.708333333333336,70.20833333333333,57.958333333333336,27.5,81,28.7,0.0
2023-08-17,34.02916666666667,13.7625,140.58333333333334,5.879166666666666,3.2125,39.79166666666666,0.76375,31.541666666666668,1.7645833333333334,53.708333333333336,48.208333333333336,0,17,8,3,-2.1666666666666643,55.875,64.83333333333333,58.25,27.3,77,37.9,0.2
2023-08-18,43.9125,16.258333333333333,138.54166666666666,5.75,3.108333333333333,42.75,0.4954166666666666,48.083333333333336,2.30625,56.16666666666666,38.41666666666666,0,18,8,4,2.4583333333333215,53.708333333333336,66.04166666666667,56.04166666666666,27.3,76,35.8,0.0
2023-08-19,59.07916666666667,15.691666666666668,132.25,6.354166666666667,3.5125,49.208333333333336,0.4629166666666666,91.20833333333331,2.0,57.958333333333336,51.958333333333336,0,19,8,5,1.7916666666666785,56.16666666666666,64.875,55.0,27.2,79,29.9,0.1
2023-08-20,63.86666666666667,15.329166666666666,125.91666666666669,7.316666666666666,4.0,47.0,0.5091666666666667,108.54166666666669,1.375,58.25,66.45833333333333,0,20,8,6,0.2916666666666643,57.958333333333336,64.33333333333333,57.04166666666666,27.3,79,27.1,0.0
2023-08-21,53.2375,14.479166666666666,127.79166666666669,6.466666666666666,3.6833333333333336,44.708333333333336,0.4941666666666666,84.54166666666667,2.04375,56.04166666666666,63.79166666666666,0,21,8,0,-2.208333333333343,58.25,63.0,58.208333333333336,27.4,80,32.1,0.0
2023-08-22,40.80833333333333,14.620833333333332,128.08333333333334,6.366666666666667,3.5083333333333333,41.708333333333336,0.4729166666666666,49.583333333333336,2.0395833333333333,55.0,53.16666666666666,0,22,8,1,-1.0416666666666572,56.04166666666666,61.708333333333336,62.91666666666666,27.2,80,33.6,0.6
2023-08-23,40.0,15.866666666666667,142.08333333333334,7.016666666666667,3.3000000000000003,38.5,0.6591666666666667,37.875,1.1875,57.04166666666666,39.625,0,23,8,2,2.041666666666657,55.0,55.875,60.208333333333336,26.8,81,35.1,1.9
2023-08-24,42.4625,16.654166666666665,145.5,7.633333333333333,3.525,39.958333333333336,1.195,41.16666666666666,0.7979166666666666,58.208333333333336,42.083333333333336,0,24,8,3,1.1666666666666785,57.04166666666666,53.708333333333336,58.75,26.8,85,33.9,2.0
2023-08-25,48.26666666666667,17.983333333333334,133.29166666666666,8.358333333333333,3.954166666666667,43.29166666666666,1.0254166666666666,51.66666666666666,1.0770833333333334,62.91666666666666,52.375,0,25,8,4,4.7083333333333215,58.208333333333336,56.16666666666666,60.0,26.8,84,30.7,2.1
2023-08-26,46.2625,16.383333333333333,127.54166666666669,7.816666666666666,4.041666666666667,40.875,0.9129166666666668,54.66666666666666,1.1291666666666669,60.208333333333336,53.16666666666666,0,26,8,5,-2.7083333333333215,62.91666666666666,57.958333333333336,64.125,26.7,85,30.1,2.4
2023-08-27,39.97916666666666,15.591666666666669,133.83333333333334,7.929166666666667,4.0375000000000005,39.833333333333336,0.9204166666666668,40.333333333333336,1.1479166666666667,58.75,46.208333333333336,0,27,8,6,-1.4583333333333357,60.208333333333336,58.25,58.5,26.9,83,30.4,1.0
2023-08-28,51.01666666666667,18.820833333333333,138.66666666666666,6.925,3.545833333333333,44.79166666666666,0.7066666666666667,57.5,1.7145833333333331,60.0,49.333333333333336,0,28,8,0,1.25,58.75,56.04166666666666,57.79166666666666,26.9,83,33.9,1.1
2023-08-29,42.47083333333333,16.445833333333333,148.375,7.954166666666667,4.083333333333333,43.208333333333336,0.8358333333333333,42.25,1.2166666666666666,64.125,55.583333333333336,0,29,8,1,4.125,60.0,55.0,62.333333333333336,26.9,84,29.6,0.7
2023-08-30,54.520833333333336,15.725,148.70833333333334,8.695833333333333,4.8875,46.91666666666666,0.74125,81.375,1.7958333333333334,58.5,52.25,0,30,8,2,-5.625,64.125,57.04166666666666,62.75,27.0,82,21.7,0.5
2023-08-31,72.08333333333333,16.925,140.45833333333334,8.9,5.170833333333333,45.625,0.5379166666666667,123.66666666666669,1.7458333333333331,57.79166666666666,64.41666666666667,0,31,8,3,-0.7083333333333428,58.5,58.208333333333336,64.83333333333333,27.0,81,22.9,0.2
2023-09-01,78.8875,17.979166666666668,163.33333333333334,11.120833333333332,5.879166666666666,45.91666666666666,0.4125,136.54166666666666,1.59375,62.333333333333336,70.83333333333333,0,1,9,4,4.5416666666666785,57.79166666666666,62.91666666666666,67.83333333333333,26.7,81,18.4,0.0
2023-09-02,77.6125,18.425,149.95833333333334,8.770833333333334,4.95,49.458333333333336,0.3662499999999999,131.16666666666666,2.277083333333333,62.75,71.375,0,2,9,5,0.4166666666666643,62.333333333333336,60.208333333333336,69.75,27.2,76,24.0,0.0
2023-09-03,61.895833333333336,19.4125,147.70833333333334,7.491666666666667,4.220833333333333,46.79166666666666,0.4312499999999999,86.79166666666667,1.9270833333333333,64.83333333333333,68.45833333333333,0,3,9,6,2.0833333333333286,62.75,58.75,72.41666666666667,27.4,76,27.1,0.9
2023-09-04,62.98333333333333,21.73333333333333,153.08333333333334,7.845833333333334,3.9125,45.54166666666666,0.5325,81.0,1.425,67.83333333333333,64.75,0,4,9,0,3.0,64.83333333333333,60.0,69.79166666666667,27.6,76,29.2,0.1
2023-09-05,60.74583333333334,20.54583333333333,165.0,9.441666666666666,4.779166666666667,46.5,0.4020833333333333,80.66666666666667,1.2770833333333331,69.75,64.83333333333333,0,5,9,1,1.9166666666666714,67.83333333333333,64.125,69.5,27.6,78,24.2,0.5
2023-09-06,76.97916666666667,23.48333333333333,183.875,11.866666666666667,5.966666666666666,51.75,0.2970833333333333,114.04166666666669,2.2125,72.41666666666667,66.79166666666667,0,6,9,2,2.6666666666666714,69.75,58.5,64.625,27.8,80,22.0,0.0
2023-09-07,66.2625,20.191666666666663,153.95833333333334,9.383333333333336,4.5875,50.5,0.28125,98.29166666666669,2.341666666666667,69.79166666666667,69.54166666666667,0,7,9,3,-2.625,72.41666666666667,57.79166666666666,55.375,28.2,80,25.9,0.0
2023-09-08,64.8625,21.320833333333333,157.41666666666666,8.200000000000001,4.083333333333333,50.125,0.3004166666666666,91.75,2.34375,69.5,66.33333333333333,0,8,9,4,-0.2916666666666714,69.79166666666667,62.333333333333336,57.04166666666666,28.1,81,30.8,0.0
2023-09-09,49.3625,16.108333333333334,154.91666666666666,7.725,3.9125,46.958333333333336,0.3204166666666667,68.375,2.177083333333333,64.625,63.083333333333336,0,9,9,5,-4.875,69.5,62.75,59.708333333333336,28.0,79,30.6,0.0
2023-09-10,32.77916666666667,14.170833333333334,152.16666666666666,7.337499999999999,3.766666666666667,48.41666666666666,0.2516666666666666,27.83333333333333,2.3229166666666665,55.375,43.375,0,10,9,6,-9.25,64.625,64.83333333333333,57.125,27.9,80,32.4,0.0
